Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Ctr,Cpc,Conversion_Rate,Cpa,Gender_Encoded
1121706,1178,144641,47,M,63,138959,28,39.5200007,0.0002014982836664,1.411428596428571,0.0357142857142857,39.5200007,0
1122189,1178,144722,47,F,10,725043,179,238.4000007,0.0002468819090729,1.3318435793296088,0.0279329608938547,47.68000014,1
1121391,1178,144589,37,M,32,382537,63,113.9900012,0.0001646899515602,1.8093650984126983,0.0634920634920634,28.4975003,0
778600,936,115878,42,F,22,10750,4,5.389999866,0.0003720930232558,1.3474999665,0.25,5.389999866,1
1121340,1178,144580,37,M,23,140147,24,42.08000016,0.0001712487602303,1.75333334,0.0833333333333333,21.04000008,0
782135,936,116501,32,F,16,25267,4,4.940000057,0.0001583092571338,1.23500001425,0.5,2.4700000285,1
1314339,1178,179906,42,M,113,86293,6,9.259999871,6.953055288377969e-05,1.5433333118333332,0.1666666666666666,9.259999871,0
1121455,1178,144599,42,M,16,594267,82,143.3000009,0.000137985114435,1.7475609865853656,0.0365853658536585,47.76666696666666,0
780498,936,116218,32,F,64,13621,3,4.090000033,0.0002202481462447,1.3633333443333333,0.3333333333333333,4.090000033,1
776817,936,115567,42,M,10,12356,4,6.279999971,0.0003237293622531,1.56999999275,0.25,6.279999971,0
1121548,1178,144615,42,M,36,59004,8,13.51000011,0.0001355840282014,1.68875001375,0.125,13.51000011,0
1122120,1178,144710,42,F,28,181053,46,66.27999985,0.0002540692504404,1.4408695619565215,0.0652173913043478,22.093333283333333,1
1121300,1178,144573,37,M,15,782894,118,192.9299995,0.0001507228309324,1.634999995762712,0.0423728813559322,38.5859999,0
1121310,1178,144575,37,M,18,341603,50,83.48000121,0.0001463687379794,1.6696000242,0.08,20.8700003025,0
1122203,1178,144724,47,F,16,699314,164,226.0300014,0.0002345155395144,1.3782317158536586,0.0182926829268292,75.3433338,1
777495,936,115693,42,M,19,19581,7,10.42999983,0.0003574894029926,1.4899999757142857,0.2857142857142857,5.214999915,0
781066,936,116323,42,F,22,5794,2,2.269999981,0.0003451846738004,1.1349999905,0.5,2.269999981,1
781303,936,116363,37,F,27,73676,20,28.5,0.000271458819697,1.425,0.05,28.5,1
776494,936,115513,32,M,15,7015,0,0.0,0.0,0.0,0.0,0.0,0
1314385,1178,179952,37,F,114,90470,11,16.73000002,0.0001215872664971,1.5209090927272726,0.0909090909090909,16.73000002,1
1314355,1178,179922,47,M,114,150858,21,30.26000011,0.0001392037545241,1.4409523861904765,0.0476190476190476,30.26000011,0
951046,936,123601,32,F,16,20050,4,4.659999847,0.0001995012468827,1.16499996175,1.0,1.16499996175,1
779918,936,116111,32,F,18,8469,2,3.089999914,0.0002361553902467,1.544999957,0.5,3.089999914,1
951779,936,123723,47,F,27,3277,2,2.680000067,0.0006103143118706,1.3400000335,0.5,2.680000067,1
1121322,1178,144577,37,M,20,237603,37,62.25000024,0.0001557219395378,1.682432438918919,0.1351351351351351,12.450000048,0
1314407,1178,179974,47,F,106,107100,23,33.71000051,0.0002147525676937,1.4656521960869566,0.0434782608695652,33.71000051,1
1314382,1178,179949,37,F,111,99810,14,20.05000019,0.000140266506362,1.4321428707142856,0.1428571428571428,10.025000095,1
1121666,1178,144634,47,M,27,272500,62,104.4599996,0.0002275229357798,1.6848387032258063,0.0483870967741935,34.81999986666667,0
779645,936,116065,32,F,16,27289,3,4.429999828,0.0001099344058045,1.4766666093333332,0.3333333333333333,4.429999828,1
1121141,1178,144539,32,M,23,23198,2,2.980000019,8.621432882145013e-05,1.4900000095,0.5,2.980000019,0
1121287,1178,144571,32,M,66,344618,51,89.76000047,0.0001479899482905,1.7600000092156862,0.0588235294117647,29.920000156666664,0
709614,916,104061,42,M,16,19113,4,5.5200001,0.000209281640768,1.380000025,0.25,5.5200001,0
1122227,1178,144728,47,F,21,183293,53,73.74999964,0.0002891545230859,1.3915094271698112,0.0377358490566037,36.87499982,1
1121336,1178,144579,37,M,22,275080,43,69.65999997,0.0001563181619892,1.6199999993023255,0.0930232558139534,17.4149999925,0
1122052,1178,144699,42,F,16,265038,51,78.45999932,0.0001924252371358,1.5384313592156862,0.0392156862745098,39.22999966,1
1121195,1178,144552,32,M,28,38757,3,5.220000029,7.740537193281214e-05,1.7400000096666668,0.3333333333333333,5.220000029,0
1121142,1178,144539,32,M,23,26890,2,3.24000001,7.437709185570845e-05,1.620000005,0.5,3.24000001,0
1121403,1178,144591,37,M,63,228861,33,53.38999939,0.0001441923263465,1.6178787693939394,0.1212121212121212,13.3474998475,0
1121203,1178,144554,32,M,29,1048861,128,219.770002,0.0001220371431486,1.716953140625,0.171875,9.989545545454543,0
1121664,1178,144634,47,M,27,179950,35,58.67999971,0.0001944984717977,1.6765714202857145,0.0285714285714285,58.67999971,0
734866,936,108764,32,F,29,11803,3,4.440000057,0.0002541726679657,1.480000019,0.3333333333333333,4.440000057,1
776661,936,115541,32,M,16,15466,1,0.970000029,6.46579593948015e-05,0.970000029,1.0,0.970000029,0
1121437,1178,144596,37,M,66,38580,5,8.519999981,0.0001296008294453,1.7039999962,0.2,8.519999981,0
1121764,1178,144651,32,F,19,23368,3,4.300000191,0.0001283806915439,1.433333397,0.3333333333333333,4.300000191,1
747362,936,110861,37,M,15,4607,1,1.149999976,0.0002170609941393,1.149999976,1.0,1.149999976,0
1121098,1178,144532,32,M,15,1267550,123,236.7699986,9.703759220543568e-05,1.924959338211382,0.1951219512195122,9.865416608333334,0
710477,916,104205,32,F,16,2654,0,0.0,0.0,0.0,0.0,0.0,1
1121121,1178,144536,32,M,20,323899,46,78.9200002,0.0001420195801777,1.7156521782608696,0.108695652173913,15.78400004,0
747678,936,110914,47,M,21,370,0,0.0,0.0,0.0,0.0,0.0,0
1121350,1178,144582,37,M,25,75804,10,17.36999965,0.0001319191599387,1.736999965,0.2,8.684999825,0
1121561,1178,144617,42,M,64,63660,11,16.47000003,0.0001727929626138,1.4972727300000002,0.0909090909090909,16.47000003,0
1314309,1178,179876,32,M,113,276762,22,32.09000015,7.949068152419769e-05,1.4586363704545455,0.2272727272727272,6.41800003,0
951391,936,123659,32,F,28,2879,1,1.590000033,0.0003473428273706,1.590000033,2.0,0.7950000165,1
735033,936,108792,37,F,36,652,0,0.0,0.0,0.0,0.0,0.0,1
1122253,1178,144732,47,F,25,449921,129,175.9700005,0.0002867170014291,1.364108531007752,0.0387596899224806,35.1940001,1
1121172,1178,144547,32,M,26,87935,9,15.63000023,0.0001023483254676,1.7366666922222225,0.1111111111111111,15.63000023,0
1121544,1178,144614,42,M,32,400844,85,140.9700022,0.0002120525690792,1.6584706141176473,0.0470588235294117,35.24250055,0
1121817,1178,144660,32,F,28,606786,127,179.050001,0.000209299489441,1.4098425275590551,0.0866141732283464,16.277272818181817,1
1121867,1178,144668,32,F,65,82640,16,23.97000039,0.0001936108422071,1.498125024375,0.0625,23.97000039,1
776323,936,115485,47,F,16,99078,23,35.79999948,0.0002321403338783,1.556521716521739,0.0869565217391304,17.89999974,1
781508,936,116397,32,F,63,5040,1,1.440000057,0.0001984126984126,1.440000057,1.0,1.440000057,1
1121662,1178,144634,47,M,27,145104,25,41.42000008,0.0001722902194288,1.6568000032,0.08,20.71000004,0
1121828,1178,144661,32,F,29,990404,153,226.5399992,0.0001544824132374,1.4806535895424835,0.0784313725490196,18.87833326666667,1
781811,936,116447,37,F,16,10186,1,1.230000019,9.8173964264677e-05,1.230000019,1.0,1.230000019,1
1121602,1178,144624,47,M,16,915451,125,220.559999,0.0001365447194879,1.764479992,0.048,36.75999983333333,0
1314297,1178,179864,32,M,101,72228,5,7.529999852,6.922523121227224e-05,1.5059999704,0.8,1.882499963,0
1122267,1178,144735,47,F,28,288517,78,102.3900002,0.0002703480210871,1.3126923102564103,0.0384615384615384,34.13000006666667,1
1121333,1178,144579,37,M,22,88970,10,14.8300004,0.0001123974373384,1.48300004,0.2,7.4150002,0
1121277,1178,144570,32,M,7,169108,20,32.24000025,0.0001182676159613,1.6120000125,0.1,16.120000125,0
1122085,1178,144704,42,F,22,65726,17,22.12000012,0.000258649545081,1.301176477647059,0.1176470588235294,11.06000006,1
1121489,1178,144605,42,M,23,110018,24,39.85999966,0.0002181461215437,1.6608333191666669,0.0416666666666666,39.85999966,0
1121410,1178,144592,37,M,64,24992,2,3.190000057,8.002560819462228e-05,1.5950000285,0.5,3.190000057,0
735065,936,108797,42,F,7,648,0,0.0,0.0,0.0,0.0,0.0,1
1121674,1178,144636,47,M,29,168655,18,27.29999983,0.000106726749874,1.5166666572222225,0.1111111111111111,13.649999915,0
782022,936,116483,32,F,18,8254,2,2.320000052,0.0002423067603586,1.160000026,0.5,2.320000052,1
951692,936,123709,37,F,10,1107,0,0.0,0.0,0.0,0.0,0.0,1
1121962,1178,144684,37,F,27,1050947,230,350.5099957,0.0002188502369767,1.5239565030434783,0.0260869565217391,58.41833261666667,1
1121622,1178,144627,47,M,20,107671,20,29.91000021,0.0001857510378839,1.4955000105,0.05,29.91000021,0
748295,936,111016,47,F,27,9240,3,6.039999962,0.0003246753246753,2.0133333206666664,0.3333333333333333,6.039999962,1
738067,936,109731,32,F,32,658,0,0.0,0.0,0.0,0.0,0.0,1
1314299,1178,179866,32,M,103,189761,18,27.32999969,9.48561611711574e-05,1.5183333161111112,0.2222222222222222,6.8324999225,0
710628,916,104230,32,F,18,1473,0,0.0,0.0,0.0,0.0,0.0,1
1122244,1178,144731,47,F,24,85083,32,38.62999976,0.0003761033343911,1.2071874925,0.03125,38.62999976,1
776551,936,115523,32,F,16,14459,1,1.389999986,6.916107614634484e-05,1.389999986,1.0,1.389999986,1
781159,936,116339,42,F,10,85285,26,36.13000035,0.0003048601747083,1.3896153980769232,0.0384615384615384,36.13000035,1
777673,936,115723,42,M,16,7101,0,0.0,0.0,0.0,0.0,0.0,0
782407,936,116547,47,F,10,33664,11,12.51000035,0.000326758555133,1.137272759090909,0.0909090909090909,12.51000035,1
781499,936,116395,37,M,15,6412,1,1.370000005,0.0001559575795383,1.370000005,1.0,1.370000005,0
1121242,1178,144562,32,M,36,38900,3,5.580000043,7.712082262210797e-05,1.8600000143333333,0.3333333333333333,5.580000043,0
1121338,1178,144580,37,M,23,31265,4,5.789999902,0.000127938589477,1.4474999755,0.25,5.789999902,0
1121094,1178,144531,32,M,10,24362,0,0.0,0.0,0.0,0.0,0.0,0
734361,936,108680,37,M,16,12382,2,2.839999914,0.0001615247940558,1.419999957,0.5,2.839999914,0
709059,916,103968,32,M,20,14669,7,10.28000021,0.0004771968095984,1.468571458571429,0.1428571428571428,10.28000021,0
1314320,1178,179887,37,M,109,106492,14,21.26000023,0.0001314652743868,1.518571445,0.1428571428571428,10.630000115,0
951462,936,123671,47,F,16,7589,2,3.150000095,0.0002635393332454,1.5750000475,0.5,3.150000095,1
781162,936,116339,42,F,10,5839,1,1.370000005,0.0001712622024319,1.370000005,1.0,1.370000005,1
748007,936,110968,37,F,27,10164,2,3.720000029,0.0001967729240456,1.8600000145,0.5,3.720000029,1
1121598,1178,144623,47,M,15,506916,89,133.6999986,0.00017557149508,1.5022471752808988,0.0224719101123595,66.8499993,0
776430,936,115503,32,M,10,3200,0,0.0,0.0,0.0,0.0,0.0,0
1121652,1178,144632,47,M,25,123151,24,36.4400003,0.0001948827049719,1.5183333458333337,0.0833333333333333,18.22000015,0
1121844,1178,144664,32,F,32,149808,20,33.03999937,0.0001335042187333,1.6519999684999995,0.05,33.03999937,1
779631,936,116063,37,F,16,9730,1,1.379999995,0.0001027749229188,1.379999995,1.0,1.379999995,1
1121477,1178,144603,42,M,21,7073,0,0.0,0.0,0.0,0.0,0.0,0
777905,936,115762,32,M,31,3288,0,0.0,0.0,0.0,0.0,0.0,0
1122240,1178,144730,47,F,23,284488,90,125.2700011,0.0003163578077106,1.391888901111111,0.0111111111111111,125.2700011,1
950631,936,123532,32,M,65,152,0,0.0,0.0,0.0,0.0,0.0,0
1121695,1178,144639,47,M,32,29455,3,4.769999981,0.0001018502800882,1.5899999936666669,0.3333333333333333,4.769999981,0
777131,936,115619,37,M,16,6359,0,0.0,0.0,0.0,0.0,0.0,0
1122193,1178,144722,47,F,10,1358324,346,465.0799981,0.0002547256766426,1.3441618442196532,0.0231213872832369,58.1349997625,1
748303,936,111018,47,F,29,7706,2,2.369999886,0.0002595380223202,1.184999943,0.5,2.369999886,1
747370,936,110862,37,M,16,2936,0,0.0,0.0,0.0,0.0,0.0,0
1121510,1178,144608,42,M,26,31202,5,6.730000019,0.000160246138068,1.3460000038,0.2,6.730000019,0
781928,936,116467,32,M,18,2916,0,0.0,0.0,0.0,0.0,0.0,0
1121443,1178,144597,42,M,10,463813,69,116.3399996,0.000148766852158,1.6860869507246377,0.0579710144927536,29.0849999,0
1121175,1178,144547,32,M,26,209461,20,34.19000006,9.548316870443664e-05,1.709500003,0.05,34.19000006,0
1122254,1178,144732,47,F,25,282899,71,105.6600007,0.0002509729620818,1.488169023943662,0.0140845070422535,105.6600007,1
1122262,1178,144734,47,F,27,1055017,265,380.6599952,0.0002511807866603,1.4364528120754718,0.060377358490566,23.7912497,1
776322,936,115485,47,F,16,119063,34,53.21999949,0.0002855631052468,1.5652941026470588,0.0294117647058823,53.21999949,1
710360,916,104185,47,M,21,2182,1,1.529999971,0.0004582951420714,1.529999971,1.0,1.529999971,0
1121616,1178,144626,47,M,19,334945,72,120.2999994,0.0002149606651838,1.670833325,0.0277777777777777,60.1499997,0
951812,936,123729,37,F,16,16274,4,6.079999924,0.0002457908320019,1.519999981,0.5,3.039999962,1
1314415,1178,179982,47,F,114,513161,114,165.6099987,0.0002221525018463,1.4527192868421053,0.043859649122807,33.12199974,1
734968,936,108781,37,F,22,8504,3,3.340000093,0.0003527751646284,1.1133333643333334,0.3333333333333333,3.340000093,1
1121877,1178,144670,32,F,7,44189,7,10.31999981,0.0001584104641426,1.4742856871428571,0.2857142857142857,5.159999905,1
1121173,1178,144547,32,M,26,278225,33,60.19999957,0.0001186090394464,1.8242424112121212,0.0909090909090909,20.066666523333332,0
1121617,1178,144626,47,M,19,68859,15,25.45999968,0.0002178364483945,1.697333312,0.0666666666666666,25.45999968,0
776659,936,115541,32,M,16,8817,0,0.0,0.0,0.0,0.0,0.0,0
709040,916,103965,32,M,16,5120,0,0.0,0.0,0.0,0.0,0.0,0
778556,936,115870,42,M,32,9735,4,4.130000114,0.0004108885464817,1.0325000285,0.25,4.130000114,0
1121254,1178,144565,32,M,63,124005,11,21.84999979,8.870610056046127e-05,1.986363617272727,0.3636363636363636,5.4624999475,0
781353,936,116371,37,F,10,7449,1,1.639999986,0.0001342462075446,1.639999986,1.0,1.639999986,1
747514,936,110886,42,M,16,14843,3,2.939999938,0.0002021154753082,0.9799999793333334,0.3333333333333333,2.939999938,0
1121767,1178,144651,32,F,19,87043,16,24.48000002,0.0001838171938007,1.53000000125,0.125,12.24000001,1
709320,916,104012,37,M,15,1422,0,0.0,0.0,0.0,0.0,0.0,0
1121337,1178,144580,37,M,23,64647,10,16.26999998,0.0001546862190047,1.626999998,0.1,16.26999998,0
1121754,1178,144649,32,F,16,328272,35,55.99000025,0.0001066189013988,1.5997142928571428,0.0571428571428571,27.995000125,1
1121168,1178,144545,32,M,25,50523,6,8.549999952,0.0001187577934801,1.424999992,0.1666666666666666,8.549999952,0
1314384,1178,179951,37,F,113,441192,53,77.59999979,0.0001201291047888,1.4641509394339622,0.1132075471698113,12.933333298333332,1
1121413,1178,144592,37,M,64,65060,7,14.5200001,0.0001075929910851,2.0742857285714287,0.1428571428571428,14.5200001,0
1122075,1178,144703,42,F,21,46391,11,16.40999985,0.0002371149576426,1.491818168181818,0.2727272727272727,5.469999949999999,1
748045,936,110975,37,F,63,1238,0,0.0,0.0,0.0,0.0,0.0,1
1122127,1178,144711,42,F,29,822023,194,288.3300035,0.0002360031288662,1.486237131443299,0.0309278350515463,48.05500058333333,1
1121439,1178,144597,42,M,10,621591,91,163.36,0.000146398516066,1.7951648351648353,0.0549450549450549,32.672000000000004,0
951853,936,123736,32,F,20,529,0,0.0,0.0,0.0,0.0,0.0,1
1314345,1178,179912,47,M,104,125650,20,30.08000076,0.0001591723040191,1.504000038,0.2,7.52000019,0
951105,936,123611,47,M,16,5894,1,1.539999962,0.000169664065151,1.539999962,1.0,1.539999962,0
1121803,1178,144657,32,F,25,588617,119,169.9199973,0.0002021688126574,1.42789913697479,0.0168067226890756,84.95999865,1
1121557,1178,144616,42,M,63,280764,49,81.36000025,0.0001745237993474,1.6604081683673468,0.0408163265306122,40.680000125,0
776699,936,115547,32,M,10,8213,1,1.379999995,0.0001217581882381,1.379999995,1.0,1.379999995,0
709323,916,104012,37,M,15,7132,2,2.609999895,0.0002804262478968,1.3049999475,0.5,2.609999895,0
950772,936,123556,37,M,28,460,0,0.0,0.0,0.0,0.0,0.0,0
777248,936,115639,32,F,7,3989,1,1.279999971,0.0002506893958385,1.279999971,1.0,1.279999971,1
1122056,1178,144699,42,F,16,925555,182,262.8899981,0.0001966387734926,1.4444505390109892,0.0219780219780219,65.722499525,1
781305,936,116363,37,F,27,18421,7,10.07999992,0.0003800010857173,1.4399999885714287,0.1428571428571428,10.07999992,1
1121675,1178,144636,47,M,29,111963,17,29.3799994,0.0001518358743513,1.7282352588235297,0.1176470588235294,14.6899997,0
779778,936,116087,32,F,31,2466,0,0.0,0.0,0.0,0.0,0.0,1
1121606,1178,144624,47,M,16,938283,134,248.6400001,0.0001428140550345,1.8555223888059704,0.0522388059701492,35.52000001428571,0
737931,936,109698,32,F,20,3343,1,0.540000021,0.0002991325157044,0.540000021,1.0,0.540000021,1
1121829,1178,144662,32,F,30,187468,34,50.72000062,0.0001813642861715,1.491764724117647,0.0588235294117647,25.36000031,1
1314394,1178,179961,42,F,108,1357386,223,323.0600071,0.0001642863562759,1.4486995834080718,0.0448430493273542,32.30600071,1
734901,936,108770,32,F,64,1554,0,0.0,0.0,0.0,0.0,0.0,1
779438,936,116031,32,F,64,33144,9,13.40999985,0.0002715423606082,1.4899999833333333,0.1111111111111111,13.40999985,1
950969,936,123588,47,M,36,255,0,0.0,0.0,0.0,0.0,0.0,0
737320,936,109553,37,M,63,5676,2,3.00999999,0.000352360817477,1.504999995,0.5,3.00999999,0
1122311,1178,144742,47,F,64,179894,43,66.83999872,0.0002390296507943,1.554418574883721,0.0465116279069767,33.41999936,1
1314361,1178,179928,32,F,105,596831,86,120.8799992,0.0001440943918797,1.4055813860465116,0.127906976744186,10.989090836363635,1
1314402,1178,179969,47,F,101,589270,107,158.0500023,0.000181580599725,1.477102825233645,0.0934579439252336,15.80500023,1
1121814,1178,144659,32,F,27,2223278,421,612.3000032,0.0001893600350473,1.4543943068883611,0.0902612826603325,16.113157978947367,1
1314397,1178,179964,42,F,111,402975,83,120.8999977,0.0002059681121657,1.456626478313253,0.0120481927710843,120.8999977,1
