Ad_ID,Company_Campaign_ID,FB_campaign_ID,Age,Gender,interest,Impressions,Clicks,Spent,Total_Conversion,Ctr,Cpc,Conversion_Rate,Cpa
1121613,1178,144626,47,M,19,309823,60,103.3899996,4,0.00019365896011593717,1.72316666,0.06666666666666667,25.8474999
1121615,1178,144626,47,M,19,327227,65,116.5599996,5,0.00019863886537480098,1.793230763076923,0.07692307692307693,23.311999919999998
1121616,1178,144626,47,M,19,334945,72,120.2999994,2,0.00021496066518383614,1.670833325,0.027777777777777776,60.1499997
1121617,1178,144626,47,M,19,68859,15,25.45999968,1,0.00021783644839454538,1.697333312,0.06666666666666667,25.45999968
1121619,1178,144627,47,M,20,127125,20,35.67999983,2,0.00015732546705998033,1.7839999915,0.1,17.839999915
1121620,1178,144627,47,M,20,415798,80,131.7800006,3,0.00019240111785049472,1.6472500074999998,0.0375,43.926666866666665
1121622,1178,144627,47,M,20,107671,20,29.91000021,1,0.00018575103788392416,1.4955000105,0.05,29.91000021
1121623,1178,144627,47,M,20,164356,28,46.7900002,2,0.00017036189734478813,1.6710714357142857,0.07142857142857142,23.3950001
1121624,1178,144627,47,M,20,17662,2,3.189999938,1,0.00011323745895142112,1.594999969,0.5,3.189999938
1121627,1178,144628,47,M,21,65339,10,16.67999983,2,0.0001530479499227108,1.667999983,0.2,8.339999915
1121628,1178,144628,47,M,21,59838,7,11.11000013,1,0.00011698251946923359,1.5871428757142856,0.14285714285714285,11.11000013
1121629,1178,144628,47,M,21,381577,81,127.5699993,2,0.00021227694541337658,1.5749382629629631,0.024691358024691357,63.78499965
1121635,1178,144629,47,M,22,45491,8,11.00999999,1,0.00017585896111318723,1.37624999875,0.125,11.00999999
1121638,1178,144630,47,M,23,18946,2,3.599999905,1,0.00010556317956296844,1.7999999525,0.5,3.599999905
1121641,1178,144630,47,M,23,114370,18,33.65999997,1,0.00015738392935210282,1.8699999983333333,0.05555555555555555,33.65999997
1121642,1178,144630,47,M,23,99698,21,33.3499999,1,0.00021063612108567875,1.5880952333333334,0.047619047619047616,33.3499999
1121644,1178,144631,47,M,24,355165,81,128.6099997,4,0.00022806301296580462,1.5877777740740742,0.04938271604938271,32.152499925
1121650,1178,144632,47,M,25,101431,23,33.93000031,1,0.00022675513403200206,1.4752174047826085,0.043478260869565216,33.93000031
1121652,1178,144632,47,M,25,123151,24,36.4400003,2,0.000194882704971945,1.5183333458333335,0.08333333333333333,18.22000015
1121660,1178,144633,47,M,26,24078,4,5.769999981,1,0.00016612675471384668,1.44249999525,0.25,5.769999981
1121661,1178,144634,47,M,27,517801,105,181.7200011,3,0.00020278060490420066,1.7306666771428572,0.02857142857142857,60.5733337
1121662,1178,144634,47,M,27,145104,25,41.42000008,2,0.00017229021942882346,1.6568000032,0.08,20.71000004
1121664,1178,144634,47,M,27,179950,35,58.67999971,1,0.00019449847179772158,1.6765714202857143,0.02857142857142857,58.67999971
1121665,1178,144634,47,M,27,258531,46,80.33999979,2,0.0001779283722261547,1.7465217345652173,0.043478260869565216,40.169999895
1121666,1178,144634,47,M,27,272500,62,104.4599996,3,0.0002275229357798165,1.6848387032258065,0.04838709677419355,34.81999986666667
1121667,1178,144635,47,M,28,273197,57,87.7300005,3,0.0002086406512516609,1.5391228157894736,0.05263157894736842,29.243333500000002
1121668,1178,144635,47,M,28,775904,172,253.990002,4,0.00022167690848352373,1.476686058139535,0.023255813953488372,63.4975005
1121669,1178,144635,47,M,28,120251,26,39.44000006,1,0.00021621441817531664,1.5169230792307693,0.038461538461538464,39.44000006
1121671,1178,144635,47,M,28,139406,24,39.04999948,1,0.00017215901754587322,1.6270833116666665,0.041666666666666664,39.04999948
1121672,1178,144635,47,M,28,60314,11,16.93999958,2,0.00018237888384123088,1.5399999618181817,0.18181818181818182,8.46999979
1121673,1178,144636,47,M,29,563074,86,142.7099985,4,0.00015273303331356092,1.6594185872093024,0.046511627906976744,35.677499625
1121674,1178,144636,47,M,29,168655,18,27.29999983,2,0.00010672674987400314,1.5166666572222223,0.1111111111111111,13.649999915
1121675,1178,144636,47,M,29,111963,17,29.3799994,2,0.00015183587435134823,1.7282352588235295,0.11764705882352941,14.6899997
1121676,1178,144636,47,M,29,1026304,168,277.5799986,17,0.00016369418807682715,1.6522618964285716,0.10119047619047619,16.328235211764706
1121677,1178,144636,47,M,29,1391924,258,422.8400038,17,0.00018535494754023927,1.6389147434108526,0.06589147286821706,24.8729414
1121678,1178,144636,47,M,29,147551,22,38.50000083,1,0.00014910098881064853,1.7500000377272726,0.045454545454545456,38.50000083
1121685,1178,144638,47,M,31,66794,9,17.3299998,1,0.00013474264155463066,1.9255555333333332,0.1111111111111111,17.3299998
1121687,1178,144638,47,M,31,118882,19,32.30999994,2,0.00015982234484614996,1.7005263126315788,0.10526315789473684,16.15499997
1121689,1178,144638,47,M,31,148010,24,41.96999943,1,0.00016215120599959463,1.74874997625,0.041666666666666664,41.96999943
1121691,1178,144639,47,M,32,932890,197,352.4499989,3,0.00021117173514562275,1.7890862888324874,0.015228426395939087,117.48333296666668
1121692,1178,144639,47,M,32,718359,147,264.5899997,4,0.00020463305951481085,1.7999319707482995,0.027210884353741496,66.147499925
1121693,1178,144639,47,M,32,433658,82,158.5999998,5,0.00018908909786052603,1.9341463390243903,0.06097560975609756,31.719999960000003
1121695,1178,144639,47,M,32,29455,3,4.769999981,1,0.00010185028008827024,1.5899999936666667,0.3333333333333333,4.769999981
1121701,1178,144640,47,M,36,23973,3,4.820000052,1,0.00012514078338130396,1.6066666840000001,0.3333333333333333,4.820000052
1121705,1178,144641,47,M,63,126480,25,37.25999999,1,0.00019765970904490828,1.4903999996,0.04,37.25999999
1121706,1178,144641,47,M,63,138959,28,39.5200007,1,0.00020149828366640519,1.4114285964285713,0.03571428571428571,39.5200007
1121708,1178,144641,47,M,63,68829,12,19.47999978,1,0.00017434511615743365,1.623333315,0.08333333333333333,19.47999978
1121711,1178,144642,47,M,64,49916,10,16.38,1,0.00020033656542992227,1.638,0.1,16.38
1121716,1178,144643,47,M,65,76014,16,22.67000031,1,0.00021048754176862156,1.416875019375,0.0625,22.67000031
1121723,1178,144644,47,M,2,50947,10,15.99000025,1,0.00019628241113313835,1.599000025,0.1,15.99000025
1121733,1178,144646,47,M,66,55536,11,17.04999995,1,0.00019806972054163066,1.5499999954545454,0.09090909090909091,17.04999995
1121741,1178,144647,32,F,10,318042,46,64.40999997,8,0.00014463498531640476,1.400217390652174,0.17391304347826086,8.05124999625
1121742,1178,144647,32,F,10,213016,30,44.21999955,8,0.0001408344913058174,1.4739999849999998,0.26666666666666666,5.52749994375
1121745,1178,144648,32,F,15,182265,27,38.18000007,2,0.00014813595588840424,1.4140740766666666,0.07407407407407407,19.090000035
1121746,1178,144648,32,F,15,1117371,177,268.050002,26,0.00015840754771691767,1.514406790960452,0.14689265536723164,10.309615461538462
1121749,1178,144648,32,F,15,333345,52,77.59000027,5,0.0001559945401910933,1.4921153898076924,0.09615384615384616,15.518000054000002
1121751,1178,144649,32,F,16,275930,30,46.77999997,5,0.00010872322690537456,1.5593333323333334,0.16666666666666666,9.355999994
1121753,1178,144649,32,F,16,740631,101,153.1199975,9,0.00013637020324561085,1.5160395792079209,0.0891089108910891,17.013333055555556
1121754,1178,144649,32,F,16,328272,35,55.99000025,2,0.00010661890139883998,1.5997142928571428,0.05714285714285714,27.995000125
1121755,1178,144649,32,F,16,178455,20,31.5400002,6,0.00011207307164271105,1.5770000100000001,0.3,5.2566667
1121756,1178,144649,32,F,16,705712,98,147.339999,6,0.00013886684653229646,1.5034693775510204,0.061224489795918366,24.556666500000002
1121758,1178,144650,32,F,18,690373,91,159.5700021,5,0.00013181280264436761,1.7535165065934066,0.054945054945054944,31.91400042
1121759,1178,144650,32,F,18,515812,69,117.6299995,3,0.00013376966801858042,1.7047826014492753,0.043478260869565216,39.209999833333335
1121760,1178,144650,32,F,18,764793,101,171.9799976,4,0.00013206187818141642,1.7027722534653464,0.039603960396039604,42.9949994
1121763,1178,144651,32,F,19,87832,11,18.10000038,1,0.00012523909281355315,1.64545458,0.09090909090909091,18.10000038
1121764,1178,144651,32,F,19,23368,3,4.300000191,1,0.0001283806915439918,1.433333397,0.3333333333333333,4.300000191
1121765,1178,144651,32,F,19,51509,7,11.57000005,1,0.00013589858083053446,1.6528571500000002,0.14285714285714285,11.57000005
1121767,1178,144651,32,F,19,87043,16,24.48000002,2,0.00018381719380076514,1.53000000125,0.125,12.24000001
1121768,1178,144651,32,F,19,565565,113,169.6699982,7,0.0001998001998001998,1.5015044088495575,0.061946902654867256,24.23857117142857
1121769,1178,144652,32,F,20,253758,43,62.14000034,4,0.00016945278572498207,1.4451162869767442,0.09302325581395349,15.535000085
1121773,1178,144652,32,F,20,319131,51,76.68000025,6,0.00015980898126474708,1.5035294166666668,0.11764705882352941,12.780000041666668
1121774,1178,144652,32,F,20,670608,130,195.1499978,11,0.00019385393553312814,1.5011538292307691,0.08461538461538462,17.74090889090909
1121775,1178,144653,32,F,21,159123,25,38.36000013,5,0.00015711116557631517,1.5344000052000002,0.2,7.672000026000001
1121776,1178,144653,32,F,21,103709,15,24.56999969,3,0.00014463547040276158,1.6379999793333333,0.2,8.189999896666667
1121779,1178,144653,32,F,21,271589,45,74.41000032,9,0.0001656915412627168,1.6535555626666665,0.2,8.267777813333332
1121780,1178,144653,32,F,21,119772,20,33.46999907,5,0.00016698393614534283,1.6734999535,0.25,6.693999814
1121782,1178,144654,32,F,22,26340,3,4.220000029,1,0.00011389521640091117,1.4066666763333335,0.3333333333333333,4.220000029
1121783,1178,144654,32,F,22,594968,111,147.6700006,4,0.00018656465557811513,1.3303603657657659,0.036036036036036036,36.91750015
1121791,1178,144655,32,F,23,6838,0,0.0,1,0.0,0.0,0.0,0.0
1121793,1178,144656,32,F,24,185665,39,62.14000058,1,0.00021005574556324564,1.5933333482051282,0.02564102564102564,62.14000058
1121795,1178,144656,32,F,24,24959,3,4.560000062,1,0.00012019712328218278,1.5200000206666668,0.3333333333333333,4.560000062
1121796,1178,144656,32,F,24,136967,23,35.05999982,3,0.0001679236604437565,1.5243478182608696,0.13043478260869565,11.686666606666668
1121798,1178,144656,32,F,24,107548,19,29.31000018,1,0.00017666530293450366,1.5426315884210526,0.05263157894736842,29.31000018
1121803,1178,144657,32,F,25,588617,119,169.9199973,2,0.00020216881265746657,1.42789913697479,0.01680672268907563,84.95999865
1121806,1178,144658,32,F,26,190560,26,41.63,3,0.0001364399664147775,1.6011538461538461,0.11538461538461539,13.876666666666667
1121807,1178,144658,32,F,26,373110,49,75.70000076,4,0.00013132856262228296,1.5448979746938774,0.08163265306122448,18.92500019
1121812,1178,144659,32,F,27,935646,170,256.4699982,19,0.00018169264871543297,1.5086470482352943,0.11176470588235295,13.498420957894737
1121814,1178,144659,32,F,27,2223278,421,612.3000032,38,0.000189360035047349,1.4543943068883611,0.09026128266033254,16.113157978947367
1121815,1178,144659,32,F,27,240497,36,51.84000087,1,0.00014969001692328803,1.4400000241666666,0.027777777777777776,51.84000087
1121816,1178,144659,32,F,27,259984,37,54.7900002,5,0.00014231645024309188,1.4808108162162164,0.13513513513513514,10.95800004
1121817,1178,144660,32,F,28,606786,127,179.050001,11,0.00020929948944108795,1.4098425275590551,0.08661417322834646,16.277272818181817
1121818,1178,144660,32,F,28,83270,13,17.74000001,1,0.00015611865017413235,1.3646153853846152,0.07692307692307693,17.74000001
1121819,1178,144660,32,F,28,1189509,268,375.7199963,7,0.0002253030452060472,1.4019402847014926,0.026119402985074626,53.67428518571428
1121820,1178,144660,32,F,28,11471,1,1.570000052,0,8.71763577717723e-05,1.570000052,0.0,0.0
1121824,1178,144661,32,F,29,1705246,295,429.4799981,23,0.00017299556779491054,1.4558644003389831,0.07796610169491526,18.673043395652172
1121826,1178,144661,32,F,29,418016,63,95.8500005,3,0.0001507119344714078,1.5214285793650792,0.047619047619047616,31.950000166666666
1121827,1178,144661,32,F,29,30155,3,3.819999933,1,9.94859890565412e-05,1.273333311,0.3333333333333333,3.819999933
1121828,1178,144661,32,F,29,990404,153,226.5399992,12,0.00015448241323742635,1.4806535895424837,0.0784313725490196,18.87833326666667
1121829,1178,144662,32,F,30,187468,34,50.72000062,2,0.0001813642861715066,1.491764724117647,0.058823529411764705,25.36000031
1121832,1178,144662,32,F,30,208301,33,54.57000089,1,0.00015842458749597938,1.6536363906060607,0.030303030303030304,54.57000089
1121833,1178,144662,32,F,30,101856,16,25.22000039,4,0.00015708451146716933,1.576250024375,0.25,6.3050000975
1121835,1178,144663,32,F,31,48935,7,9.970000267,1,0.00014304689894758353,1.4242857524285715,0.14285714285714285,9.970000267
1121839,1178,144663,32,F,31,13911,1,1.730000019,1,7.188555819135935e-05,1.730000019,1.0,1.730000019
1121841,1178,144664,32,F,32,511726,77,123.0900019,8,0.0001504711505766758,1.5985714532467532,0.1038961038961039,15.3862502375
1121843,1178,144664,32,F,32,177452,24,37.83000016,2,0.00013524784166986002,1.5762500066666665,0.08333333333333333,18.91500008
1121844,1178,144664,32,F,32,149808,20,33.03999937,1,0.00013350421873331198,1.6519999684999997,0.05,33.03999937
1121845,1178,144664,32,F,32,390339,60,105.0199997,9,0.00015371254217487877,1.7503333283333333,0.15,11.668888855555556
1121846,1178,144664,32,F,32,8350,0,0.0,1,0.0,0.0,0.0,0.0
1121847,1178,144665,32,F,36,39339,4,5.929999948,1,0.00010168026640229797,1.482499987,0.25,5.929999948
1121854,1178,144666,32,F,63,8587,0,0.0,1,0.0,0.0,0.0,0.0
1121855,1178,144666,32,F,63,24893,2,3.75,1,8.034387177118065e-05,1.875,0.5,3.75
1121856,1178,144666,32,F,63,1296189,212,343.2599944,14,0.00016355639493931826,1.619150916981132,0.0660377358490566,24.518571028571426
1121857,1178,144666,32,F,63,91607,12,19.1899997,2,0.0001309943563264816,1.5991666416666668,0.16666666666666666,9.59499985
1121859,1178,144667,32,F,64,238036,38,61.02999771,6,0.00015963971836192845,1.6060525713157896,0.15789473684210525,10.171666285
1121860,1178,144667,32,F,64,254344,35,56.16999996,2,0.00013760890762117448,1.6048571417142856,0.05714285714285714,28.08499998
1121861,1178,144667,32,F,64,157705,23,39.23000026,2,0.0001458419200405821,1.7056521852173911,0.08695652173913043,19.61500013
1121862,1178,144667,32,F,64,411571,60,99.1799984,6,0.0001457828661397426,1.6529999733333334,0.1,16.529999733333334
1121863,1178,144667,32,F,64,94136,11,16.17999971,1,0.00011685221381830543,1.4709090645454546,0.09090909090909091,16.17999971
1121867,1178,144668,32,F,65,82640,16,23.97000039,1,0.0001936108422071636,1.498125024375,0.0625,23.97000039
1121869,1178,144668,32,F,65,17870,2,2.620000005,1,0.0001119194180190263,1.3100000025,0.5,2.620000005
1121871,1178,144669,32,F,2,19178,2,2.779999971,1,0.00010428616122640526,1.3899999855,0.5,2.779999971
1121873,1178,144669,32,F,2,5264,0,0.0,1,0.0,0.0,0.0,0.0
1121874,1178,144669,32,F,2,145548,28,42.37000036,2,0.0001923763981641795,1.5132142985714285,0.07142857142857142,21.18500018
1121876,1178,144669,32,F,2,82455,15,22.04999971,1,0.00018191740949608878,1.4699999806666668,0.06666666666666667,22.04999971
1121877,1178,144670,32,F,7,44189,7,10.31999981,2,0.00015841046414265993,1.4742856871428571,0.2857142857142857,5.159999905
1121878,1178,144670,32,F,7,45199,7,9.809999943,1,0.00015487068297971194,1.4014285632857142,0.14285714285714285,9.809999943
1121881,1178,144670,32,F,7,221843,43,63.45000076,5,0.0001938307722127811,1.4755814130232559,0.11627906976744186,12.690000152
1121888,1178,144671,32,F,66,41672,6,10.54999995,2,0.00014398157035899406,1.758333325,0.3333333333333333,5.274999975
1121889,1178,144672,37,F,10,127546,25,38.94000041,2,0.00019600771486365703,1.5576000164000001,0.08,19.470000205
1121890,1178,144672,37,F,10,127865,28,38.02999961,3,0.0002189809564775349,1.3582142717857142,0.10714285714285714,12.676666536666666
1121891,1178,144672,37,F,10,1025327,229,314.2999983,16,0.00022334338216003285,1.3724890755458516,0.06986899563318777,19.64374989375
1121894,1178,144672,37,F,10,561415,124,173.76,3,0.00022087047905738178,1.401290322580645,0.024193548387096774,57.919999999999995
1121895,1178,144673,37,F,15,132803,25,37.32000124,2,0.0001882487594406753,1.4928000496000002,0.08,18.66000062
1121897,1178,144673,37,F,15,24664,2,2.629999995,1,8.10898475510866e-05,1.3149999975,0.5,2.629999995
1121901,1178,144674,37,F,16,1020561,172,263.8100007,7,0.0001685347568641169,1.5337790738372092,0.040697674418604654,37.687142957142854
1121902,1178,144674,37,F,16,682143,114,177.1099993,6,0.00016712038384913427,1.5535964850877193,0.05263157894736842,29.518333216666665
1121903,1178,144674,37,F,16,1247717,222,343.4199994,11,0.00017792496215087236,1.5469369342342343,0.04954954954954955,31.219999945454546
1121904,1178,144674,37,F,16,146406,23,33.22999942,1,0.00015709738671912352,1.4447825834782608,0.043478260869565216,33.22999942
1121905,1178,144674,37,F,16,905699,161,234.6599982,4,0.00017776325247129566,1.4575155167701863,0.024844720496894408,58.66499955
1121906,1178,144674,37,F,16,1184580,194,297.8299981,14,0.00016377112563102533,1.5352061757731958,0.07216494845360824,21.273571292857145
1121907,1178,144675,37,F,18,98057,20,31.00999963,1,0.00020396300111159835,1.5504999815,0.05,31.00999963
1121917,1178,144676,37,F,19,238735,56,84.65999889,4,0.0002345697111860431,1.5117856944642856,0.07142857142857142,21.1649997225
1121918,1178,144676,37,F,19,320657,77,115.8800026,2,0.0002401319790305529,1.5049350987012986,0.025974025974025976,57.9400013
1121925,1178,144678,37,F,21,244074,57,84.51000023,4,0.00023353573096683791,1.4826315829824561,0.07017543859649122,21.1275000575
1121928,1178,144678,37,F,21,39146,8,13.05999959,1,0.0002043631533234558,1.63249994875,0.125,13.05999959
1121931,1178,144679,37,F,22,78468,15,23.64999962,1,0.000191160727940052,1.5766666413333332,0.06666666666666667,23.64999962
1121933,1178,144679,37,F,22,325653,63,89.35000026,2,0.0001934574531786902,1.4182539723809524,0.031746031746031744,44.67500013
1121935,1178,144679,37,F,22,66277,12,17.30000019,1,0.00018105828567979842,1.4416666825,0.08333333333333333,17.30000019
1121936,1178,144679,37,F,22,93002,16,23.33999968,1,0.00017203931098255953,1.45874998,0.0625,23.33999968
1121944,1178,144681,37,F,24,109723,27,40.9600004,1,0.0002460742050436098,1.517037051851852,0.037037037037037035,40.9600004
1121948,1178,144681,37,F,24,118941,35,50.11000001,4,0.00029426354242859906,1.431714286,0.11428571428571428,12.5275000025
1121949,1178,144682,37,F,25,221576,47,66.79000068,6,0.0002121168357583854,1.4210638442553192,0.1276595744680851,11.131666780000002
1121953,1178,144682,37,F,25,8341,1,1.639999986,1,0.00011988970147464332,1.639999986,1.0,1.639999986
1121954,1178,144682,37,F,25,120335,26,36.2299993,2,0.00021606348942535423,1.3934615115384617,0.07692307692307693,18.11499965
1121955,1178,144683,37,F,26,182098,40,62.86999989,1,0.00021966194027391844,1.57174999725,0.025,62.86999989
1121956,1178,144683,37,F,26,227473,52,71.58000052,1,0.00022859855894985338,1.3765384715384614,0.019230769230769232,71.58000052
1121962,1178,144684,37,F,27,1050947,230,350.5099957,6,0.00021885023697674574,1.5239565030434783,0.02608695652173913,58.41833261666667
1121963,1178,144684,37,F,27,720859,162,213.6899986,13,0.00022473188237921702,1.3190740654320987,0.08024691358024691,16.4376922
1121971,1178,144685,37,F,28,41111,8,10.96000016,1,0.00019459512052735276,1.37000002,0.125,10.96000016
1121973,1178,144686,37,F,29,148616,25,37.39999962,6,0.00016821876513968887,1.4959999848,0.24,6.23333327
1121976,1178,144686,37,F,29,707260,135,210.8200028,13,0.00019087747080281651,1.5616296503703704,0.0962962962962963,16.21692329230769
1121977,1178,144686,37,F,29,139596,26,42.41000032,1,0.00018625175506461504,1.6311538584615386,0.038461538461538464,42.41000032
1121983,1178,144687,37,F,30,105399,22,33.19999933,2,0.00020873063311796126,1.5090908786363635,0.09090909090909091,16.599999665
1121994,1178,144689,37,F,32,222378,50,72.91000104,1,0.00022484238548777308,1.4582000207999999,0.02,72.91000104
1122003,1178,144691,37,F,63,975792,210,293.8800011,10,0.00021520979880958237,1.3994285766666668,0.047619047619047616,29.38800011
1122004,1178,144691,37,F,63,579150,125,167.0499997,5,0.0002158335491668825,1.3363999976,0.04,33.40999994
1122005,1178,144691,37,F,63,449588,81,123.800001,5,0.00018016495102182443,1.528395074074074,0.06172839506172839,24.7600002
1122006,1178,144691,37,F,63,318157,56,85.70000196,3,0.00017601372907086752,1.5303571778571428,0.05357142857142857,28.566667319999997
1122007,1178,144691,37,F,63,196967,43,65.17999971,2,0.0002183106814847157,1.5158139467441862,0.046511627906976744,32.589999855
1122011,1178,144692,37,F,64,158298,37,46.43000007,4,0.00023373637064271185,1.2548648667567568,0.10810810810810811,11.6075000175
1122012,1178,144692,37,F,64,222739,55,68.55999959,5,0.0002469257741123018,1.2465454470909092,0.09090909090909091,13.711999918
1122022,1178,144694,37,F,2,20780,5,8.189999938,1,0.00024061597690086623,1.6379999876,0.2,8.189999938
1122027,1178,144695,37,F,7,128616,33,48.54999948,2,0.00025657771972382906,1.4712121054545453,0.06060606060606061,24.27499974
1122039,1178,144697,42,F,10,258954,61,82.27999902,1,0.00023556307297821233,1.3488524429508197,0.01639344262295082,82.27999902
1122040,1178,144697,42,F,10,205289,48,71.53000104,3,0.00023381671692102352,1.490208355,0.0625,23.84333368
1122041,1178,144697,42,F,10,611601,138,191.419996,8,0.00022563730275130354,1.387101420289855,0.057971014492753624,23.9274995
1122043,1178,144697,42,F,10,947657,233,321.8700004,8,0.00024586954984767695,1.3814163107296136,0.034334763948497854,40.23375005
1122044,1178,144697,42,F,10,233043,49,65.03000033,2,0.00021026162553691808,1.3271428638775509,0.04081632653061224,32.515000165
1122047,1178,144698,42,F,15,582725,142,194.8099988,9,0.00024368269767042773,1.3719013999999998,0.06338028169014084,21.64555542222222
1122052,1178,144699,42,F,16,265038,51,78.45999932,2,0.00019242523713580695,1.5384313592156862,0.0392156862745098,39.22999966
1122054,1178,144699,42,F,16,222273,39,53.62999868,6,0.00017545990741115654,1.3751281712820513,0.15384615384615385,8.938333113333334
1122055,1178,144699,42,F,16,797234,170,243.7699978,4,0.00021323726785360384,1.4339411635294117,0.023529411764705882,60.94249945
1122056,1178,144699,42,F,16,925555,182,262.8899981,4,0.00019663877349266115,1.4444505390109892,0.02197802197802198,65.722499525
1122058,1178,144700,42,F,18,22210,3,4.050000191,1,0.000135074290859973,1.3500000636666665,0.3333333333333333,4.050000191
1122075,1178,144703,42,F,21,46391,11,16.40999985,3,0.0002371149576426462,1.4918181681818181,0.2727272727272727,5.469999949999999
1122078,1178,144703,42,F,21,190477,42,66.38999987,1,0.00022049906287898276,1.5807142826190475,0.023809523809523808,66.38999987
1122079,1178,144703,42,F,21,25382,7,9.609999895,1,0.0002757859900717044,1.3728571278571429,0.14285714285714285,9.609999895
1122085,1178,144704,42,F,22,65726,17,22.12000012,2,0.00025864954508109426,1.301176477647059,0.11764705882352941,11.06000006
1122089,1178,144705,42,F,23,195220,51,78.06000042,1,0.00026124372502817333,1.5305882435294116,0.0196078431372549,78.06000042
1122092,1178,144705,42,F,23,107501,27,40.87999928,2,0.00025116045432135517,1.5140740474074075,0.07407407407407407,20.43999964
1122101,1178,144707,42,F,25,197772,63,88.21000016,7,0.0003185486317577817,1.4001587326984128,0.1111111111111111,12.601428594285716
1122102,1178,144707,42,F,25,138154,35,48.93999863,1,0.00025334047512196533,1.3982856751428572,0.02857142857142857,48.93999863
1122103,1178,144707,42,F,25,270124,69,95.84999895,2,0.0002554382431772075,1.3891304195652174,0.028985507246376812,47.924999475
1122105,1178,144708,42,F,26,303971,77,106.9299998,11,0.0002533136384720911,1.3887012961038963,0.14285714285714285,9.720909072727274
1122107,1178,144708,42,F,26,682046,183,254.419997,4,0.00026831034856886486,1.3902732076502733,0.02185792349726776,63.60499925
1122109,1178,144708,42,F,26,328365,83,117.3400005,2,0.0002527674995812587,1.4137349457831325,0.024096385542168676,58.67000025
1122112,1178,144709,42,F,27,1083259,276,390.2599992,11,0.0002547867130575421,1.413985504347826,0.03985507246376811,35.47818174545454
1122113,1178,144709,42,F,27,913929,245,340.4099993,7,0.00026807334048925026,1.3894285685714285,0.02857142857142857,48.629999899999994
1122118,1178,144710,42,F,28,101586,24,33.47000039,2,0.00023625302699190835,1.3945833495833335,0.08333333333333333,16.735000195
1122120,1178,144710,42,F,28,181053,46,66.27999985,3,0.00025406925044047874,1.4408695619565217,0.06521739130434782,22.093333283333333
1122121,1178,144710,42,F,28,133419,35,48.18000007,2,0.000262331452042063,1.3765714305714285,0.05714285714285714,24.090000035
1122125,1178,144711,42,F,29,489573,113,156.1199993,3,0.00023081338227394076,1.381592914159292,0.02654867256637168,52.03999976666666
1122127,1178,144711,42,F,29,822023,194,288.3300035,6,0.00023600312886622394,1.486237131443299,0.030927835051546393,48.05500058333333
1122131,1178,144712,42,F,30,93176,29,40.37000024,1,0.00031123894565124067,1.3920689737931036,0.034482758620689655,40.37000024
1122138,1178,144713,42,F,31,47229,13,19.27999985,1,0.0002752546105147261,1.4830769115384614,0.07692307692307693,19.27999985
1122139,1178,144713,42,F,31,92263,24,34.03000015,1,0.00026012594431137074,1.4179166729166666,0.041666666666666664,34.03000015
1122140,1178,144713,42,F,31,81551,21,29.67000008,1,0.00025750757194884183,1.4128571466666666,0.047619047619047616,29.67000008
1122145,1178,144714,42,F,32,141037,32,47.78999913,3,0.00022689081588519325,1.4934374728125,0.09375,15.929999709999999
1122146,1178,144714,42,F,32,319501,79,111.6500003,0,0.00024726057195439136,1.4132911430379747,0.0,0.0
1122149,1178,144715,42,F,36,72741,19,24.33000016,2,0.000261200698368183,1.2805263242105263,0.10526315789473684,12.16500008
1122154,1178,144716,42,F,63,597419,135,188.5100002,2,0.0002259720564628845,1.3963703718518519,0.014814814814814815,94.2550001
1122157,1178,144716,42,F,63,98768,21,33.14000034,1,0.00021261947189373076,1.5780952542857143,0.047619047619047616,33.14000034
1122160,1178,144717,42,F,64,173165,41,59.85000026,1,0.00023676840008084776,1.4597561039024392,0.024390243902439025,59.85000026
1122165,1178,144718,42,F,65,55823,13,21.10999966,1,0.0002328789208749082,1.6238461276923077,0.07692307692307693,21.10999966
1122166,1178,144718,42,F,65,118451,28,38.35000062,4,0.00023638466538906383,1.3696428792857145,0.14285714285714285,9.587500155
1122176,1178,144719,42,F,2,74424,22,30.84000027,1,0.00029560356874126624,1.4018181940909091,0.045454545454545456,30.84000027
1122177,1178,144720,42,F,7,47929,12,14.58999991,1,0.0002503703394604519,1.2158333258333334,0.08333333333333333,14.58999991
1122182,1178,144720,42,F,7,40801,12,15.91999972,0,0.00029411043846964535,1.3266666433333334,0.0,0.0
1122183,1178,144721,42,F,66,66017,17,24.22000015,1,0.0002575094293893997,1.4247058911764707,0.058823529411764705,24.22000015
1122189,1178,144722,47,F,10,725043,179,238.4000007,5,0.0002468819090729791,1.3318435793296088,0.027932960893854747,47.68000014
1122191,1178,144722,47,F,10,382776,97,132.7300007,5,0.00025341191715259057,1.3683505226804125,0.05154639175257732,26.54600014
1122192,1178,144722,47,F,10,548250,137,201.6000042,5,0.0002498860009119927,1.4715328773722627,0.0364963503649635,40.32000084
1122193,1178,144722,47,F,10,1358324,346,465.0799981,8,0.00025472567664268613,1.3441618442196532,0.023121387283236993,58.1349997625
1122197,1178,144723,47,F,15,662249,163,234.9399992,2,0.0002461309869852578,1.4413496883435581,0.012269938650306749,117.4699996
1122200,1178,144723,47,F,15,559554,139,195.0799994,2,0.000248412128230698,1.4034532330935252,0.014388489208633094,97.5399997
1122201,1178,144724,47,F,16,320757,68,104.6899989,2,0.00021199849106956357,1.5395588073529414,0.029411764705882353,52.34499945
